Date,DailyCases,CumulativeCases,Deaths,DeathsQF,PCROnly,PCROnlyCumulative,LFDOnly,LFDOnlyCumulative,LFDAndPCR,LFDAndPCRCumulative,FirstInfections,FirstInfectionsCumulative,Reinfections,ReinfectionsCumulative,PercentReinfections,PercentReinfectionsCumulative
20210210,848,189656,6969,,,,,,,,843,189288,5,368,0.589622641509434,0.1940355169359261
20210211,847,190503,7004,,,,,,,,842,190130,5,373,0.5903187721369539,0.19579744151010745
20210212,907,191410,7045,,,,,,,,901,191031,6,379,0.6615214994487321,0.19800428399770126
20210213,544,191954,7077,,,,,,,,542,191573,2,381,0.36764705882352944,0.19848505371078487
20210214,683,192637,7109,,,,,,,,681,192254,2,383,0.29282576866764276,0.19881954141727706
20210215,968,193605,7143,,,,,,,,963,193217,5,388,0.5165289256198347,0.20040804731282766
20210216,920,194525,7169,,,,,,,,912,194129,8,396,0.8695652173913043,0.20357280555198562
20210217,828,195353,7197,,,,,,,,825,194954,3,399,0.36231884057971014,0.204245647622509
20210218,881,196234,7232,,,,,,,,878,195832,3,402,0.340522133938706,0.20485746608640704
20210219,893,197127,7278,,,,,,,,890,196722,3,405,0.335946248600224,0.20545130803999453
20210220,665,197792,7306,,,,,,,,660,197382,5,410,0.7518796992481203,0.20728846464973305
20210221,610,198402,7326,,,,,,,,609,197991,1,411,0.16393442622950818,0.20715516980675597
20210222,790,199192,7348,,,,,,,,787,198778,3,414,0.379746835443038,0.207839672275995
20210223,693,199885,7364,,,,,,,,693,199471,0,414,0,0.2071190934787503
20210224,702,200587,7382,,,,,,,,699,200170,3,417,0.42735042735042733,0.2078898433098855
20210225,633,201220,7402,,,,,,,,628,200798,5,422,0.7898894154818326,0.20972070370738496
20210226,526,201746,7418,,,,,,,,522,201320,4,426,0.7604562737642585,0.2111566028570579
20210227,418,202164,7437,,,,,,,,414,201734,4,430,0.9569377990430622,0.2126986011357116
20210228,431,202595,7446,,,,,,,,426,202160,5,435,1.160092807424594,0.21471408475036402
20210301,555,203150,7466,,,,,,,,547,202707,8,443,1.4414414414414414,0.21806546886537043
20210302,522,203672,7478,,,,,,,,518,203225,4,447,0.7662835249042146,0.2194705212302133
20210303,496,204168,7489,,,,,,,,495,203720,1,448,0.20161290322580644,0.2194271384350143
20210304,563,204731,7503,,,,,,,,558,204278,5,453,0.8880994671403197,0.22126595386140838
20210305,467,205198,7511,,,,,,,,465,204743,2,455,0.4282655246252677,0.2217370539673876
20210306,484,205682,7521,,,,,,,,479,205222,5,460,1.0330578512396693,0.22364621114147082
20210307,436,206118,7531,,,,,,,,433,205655,3,463,0.6880733944954128,0.22462861079575777
20210308,594,206712,7546,,,,,,,,588,206243,6,469,1.0101010101010102,0.22688571539146252
20210309,658,207370,7556,,,,,,,,653,206896,5,474,0.7598784194528876,0.22857693976949414
20210310,628,207998,7561,,,,,,,,622,207518,6,480,0.9554140127388535,0.23077144972547814
20210311,665,208663,7569,,,,,,,,662,208180,3,483,0.45112781954887216,0.23147371599181454
20210312,584,209247,7575,,,,,,,,584,208764,0,483,0,0.23082768211730634
20210313,466,209713,7579,,,,,,,,464,209228,2,485,0.4291845493562232,0.23126844783108344
20210314,447,210160,7586,,,,,,,,443,209671,4,489,0.8948545861297539,0.2326798629615531
20210315,688,210848,7587,,,,,,,,688,210359,0,489,0,0.2319206252845652
20210316,575,211423,7598,,,,,,,,572,210931,3,492,0.5217391304347826,0.23270883489497357
20210317,603,212026,7606,,,,,,,,597,211528,6,498,0.9950248756218906,0.23487685472536388
20210318,556,212582,7609,,,,,,,,552,212080,4,502,0.7194244604316546,0.2361441702495978
20210319,547,213129,7615,,,,,,,,542,212622,5,507,0.9140767824497258,0.2378840983629633
20210320,459,213588,7620,,,,,,,,458,213080,1,508,0.2178649237472767,0.23784107721407569
20210321,465,214053,7624,,,,,,,,463,213543,2,510,0.43010752688172044,0.23825874900141553
20210322,687,214740,7627,,,,,,,,680,214223,7,517,1.0189228529839884,0.24075626338828351
20210323,607,215347,7630,,,,,,,,603,214826,4,521,0.6589785831960461,0.2419351093816027
20210324,547,215894,7634,,,,,,,,541,215367,6,527,1.0968921389396709,0.2441012719204795
20210325,576,216470,7641,,,,,,,,573,215940,3,530,0.5208333333333334,0.2448376218413637
20210326,478,216948,7646,,,,,,,,474,216414,4,534,0.8368200836820083,0.2461419326290171
20210327,387,217335,7651,,,,,,,,386,216800,1,535,0.25839793281653745,0.24616375641291094
20210328,358,217693,7656,,,,,,,,357,217157,1,536,0.27932960893854747,0.24621829824569463
20210329,517,218210,7661,,,,,,,,514,217671,3,539,0.5802707930367504,0.2470097612391733
20210330,399,218609,7663,,,,,,,,394,218065,5,544,1.2531328320802004,0.2488461133805104
20210331,396,219005,7665,,,,,,,,394,218459,2,546,0.5050505050505051,0.24930937649825347
20210401,419,219424,7666,,,,,,,,413,218872,6,552,1.431980906921241,0.25156774099460405
20210402,358,219782,7668,,,,,,,,353,219225,5,557,1.3966480446927374,0.25343294719312776
20210403,280,220062,7670,,,,,,,,280,219505,0,557,0,0.2531104870445602
20210404,258,220320,7671,,,,,,,,254,219759,4,561,1.550387596899225,0.25462962962962965
20210405,303,220623,7675,,,,,,,,293,220052,10,571,3.3003300330033003,0.25881254447632385
20210406,359,220982,7677,,,,,,,,356,220408,3,574,0.8356545961002786,0.2597496628684689
20210407,288,221270,7679,,,,,,,,282,220690,6,580,2.0833333333333335,0.2621231979030144
20210408,285,221555,7681,,,,,,,,282,220972,3,583,1.0526315789473684,0.26314007808444856
20210409,270,221825,7683,,,,,,,,266,221238,4,587,1.4814814814814814,0.2646230136368759
20210410,231,222056,7686,,,,,,,,227,221465,4,591,1.7316017316017316,0.2661490795114746
20210411,214,222270,7688,,,,,,,,212,221677,2,593,0.9345794392523364,0.2667926395824898
20210412,262,222532,7688,,,,,,,,260,221937,2,595,0.7633587786259542,0.26737727607714845
20210413,268,222800,7688,,,,,,,,261,222198,7,602,2.611940298507463,0.27019748653500897
20210414,216,223016,7691,,,,,,,,212,222410,4,606,1.8518518518518519,0.27172938264519136
20210415,200,223216,7693,,,,,,,,198,222608,2,608,1,0.27238190810694574
20210416,224,223440,7694,,,,,,,,222,222830,2,610,0.8928571428571429,0.2730039384174722
20210417,204,223644,7695,,,,,,,,202,223032,2,612,0.9803921568627451,0.2736491924665987
20210418,175,223819,7695,,,,,,,,175,223207,0,612,0,0.2734352311465961
20210419,268,224087,7696,,,,,,,,264,223471,4,616,1.492537313432836,0.2748932334316582
20210420,247,224334,7697,,,,,,,,242,223713,5,621,2.0242914979757085,0.276819385380727
20210421,237,224571,7700,,,,,,,,237,223950,0,621,0,0.2765272452810024
20210422,236,224807,7700,,,,,,,,231,224181,5,626,2.1186440677966103,0.2784610799485781
20210423,196,225003,7702,,,,,,,,188,224369,8,634,4.081632653061225,0.2817740207908339
20210424,153,225156,7702,,,,,,,,150,224519,3,637,1.9607843137254901,0.28291495674110395
20210425,111,225267,7704,,,,,,,,109,224628,2,639,1.8018018018018018,0.28366338611514336
20210426,199,225466,7705,,,,,,,,195,224823,4,643,2.0100502512562812,0.28518712355743214
20210427,201,225667,7707,,,,,,,,195,225018,6,649,2.985074626865672,0.287591894251264
20210428,198,225865,7708,,,,,,,,193,225211,5,654,2.525252525252525,0.28955349434396654
20210429,177,226042,7709,,,,,,,,174,225385,3,657,1.694915254237288,0.2906539492660656
20210430,178,226220,7709,,,,,,,,172,225557,6,663,3.3707865168539324,0.29307753514278134
20210501,128,226348,7709,,,,,,,,126,225683,2,665,1.5625,0.29379539470196336
20210502,124,226472,7710,,,,,,,,121,225804,3,668,2.4193548387096775,0.2949592002543361
20210503,164,226636,7710,,,,,,,,162,225966,2,670,1.2195121951219512,0.29562823205492506
20210504,198,226834,7710,,,,,,,,196,226162,2,672,1.0101010101010102,0.2962518846381054
20210505,225,227059,7710,,,,,,,,222,226384,3,675,1.3333333333333333,0.2972795616998225
20210506,219,227278,7711,,,,,,,,218,226602,1,676,0.45662100456621,0.2974330995520904
20210507,208,227486,7711,,,,,,,,203,226805,5,681,2.4038461538461537,0.2993590814379786
20210508,187,227673,7711,,,,,,,,185,226990,2,683,1.0695187165775402,0.2999916546977463
20210509,214,227887,7711,,,,,,,,210,227200,4,687,1.8691588785046729,0.3014651998578243
20210510,335,228222,7711,,,,,,,,329,227529,6,693,1.791044776119403,0.3036517075479139
20210511,285,228507,7711,,,,,,,,283,227812,2,695,0.7017543859649122,0.3041482317828338
20210512,303,228810,7713,,,,,,,,298,228110,5,700,1.6501650165016502,0.3059306848476902
20210513,317,229127,7713,,,,,,,,314,228424,3,703,0.9463722397476341,0.3068167435527022
20210514,299,229426,7713,,,,,,,,291,228715,8,711,2.6755852842809364,0.3099038469920584
20210515,230,229656,7713,,,,,,,,228,228943,2,713,0.8695652173913043,0.310464346675027
20210516,237,229893,7713,,,,,,,,231,229174,6,719,2.5316455696202533,0.31275419434258545
20210517,367,230260,7714,,,,,,,,361,229535,6,725,1.6348773841961852,0.3148614609571788
20210518,420,230680,7714,,,,,,,,417,229952,3,728,0.7142857142857143,0.3155886942951274
20210519,416,231096,7714,,,,,,,,409,230361,7,735,1.6826923076923077,0.3180496417073424
20210520,389,231485,7714,,,,,,,,381,230742,8,743,2.056555269922879,0.32097112123895716
20210521,363,231848,7715,,,,,,,,360,231102,3,746,0.8264462809917356,0.32176253407404853
20210522,296,232144,7717,,,,,,,,291,231393,5,751,1.6891891891891893,0.3235060996622786
20210523,330,232474,7718,,,,,,,,324,231717,6,757,1.8181818181818181,0.32562781214243314
20210524,504,232978,7718,,,,,,,,496,232213,8,765,1.5873015873015872,0.32835718394011454
20210525,514,233492,7718,,,,,,,,504,232717,10,775,1.9455252918287937,0.33191715347849177
20210526,632,234124,7719,,,,,,,,628,233345,4,779,0.6329113924050633,0.332729664622166
20210527,561,234685,7720,,,,,,,,552,233897,9,788,1.6042780748663101,0.33576922257494085
20210528,550,235235,7721,,,,,,,,548,234445,2,790,0.36363636363636365,0.33583437838756985
20210529,438,235673,7723,,,,,,,,435,234880,3,793,0.684931506849315,0.33648317796268556
20210530,491,236164,7724,,,,,,,,486,235366,5,798,1.0183299389002036,0.33790078081333313
20210531,609,236773,7724,,,,,,,,601,235967,8,806,1.3136288998357963,0.34041043531145865
20210601,786,237559,7724,,,,,,,,773,236740,13,819,1.6539440203562341,0.34475646050033887
20210602,964,238523,7725,,,,,,,,959,237699,5,824,0.5186721991701245,0.34545934773585774
20210603,957,239480,7727,,,,,,,,949,238648,8,832,0.8359456635318704,0.34741940871889093
20210604,833,240313,7729,,,,,,,,822,239470,11,843,1.3205282112845138,0.35079250810401436
20210605,615,240928,7729,,,,,,,,606,240076,9,852,1.4634146341463414,0.35363262053393546
20210606,686,241614,7730,,,,,,,,677,240753,9,861,1.3119533527696794,0.3563535225607788
20210607,962,242576,7731,,,,,,,,953,241706,9,870,0.9355509355509356,0.3586504847965174
20210608,1042,243618,7731,,,,,,,,1026,242732,16,886,1.5355086372360844,0.36368412843057574
20210609,1065,244683,7733,,,,,,,,1056,243788,9,895,0.8450704225352113,0.36577939619834643
20210610,1054,245737,7735,,,,,,,,1040,244828,14,909,1.3282732447817838,0.369907665512316
20210611,877,246614,7735,,,,,,,,865,245693,12,921,1.3683010262257698,0.3734581167330322
20210612,715,247329,7735,,,,,,,,706,246399,9,930,1.2587412587412588,0.3760173695765559
20210613,862,248191,7738,,,,,,,,855,247254,7,937,0.8120649651972158,0.3775318202513387
20210614,1142,249333,7739,,,,,,,,1130,248384,12,949,1.0507880910683012,0.3806154821062595
20210615,1288,250621,7745,,,,,,,,1279,249663,9,958,0.6987577639751553,0.3822504897833781
20210616,1279,251900,7746,,,,,,,,1265,250928,14,972,1.09460516028147,0.3858674077014688
20210617,1176,253076,7747,,,,,,,,1164,252092,12,984,1.0204081632653061,0.3888160078395423
20210618,1239,254315,7749,,,,,,,,1231,253323,8,992,0.645682001614205,0.3900674360537129
20210619,1005,255320,7751,,,,,,,,997,254320,8,1000,0.7960199004975125,0.39166536111546296
20210620,1565,256885,7754,,,,,,,,1548,255868,17,1017,1.0862619808306708,0.39589699671059037
20210621,3061,259946,7756,,,,,,,,3019,258887,42,1059,1.3721006207121855,0.4073923045555615
20210622,3288,263234,7760,,,,,,,,3243,262130,45,1104,1.3686131386861313,0.4193987098930989
20210623,2932,266166,7761,,,,,,,,2891,265021,41,1145,1.398362892223738,0.4301826679590932
20210624,2976,269142,7763,,,,,,,,2947,267968,29,1174,0.9744623655913979,0.43620096454659624
20210625,2640,271782,7764,,,,,,,,2619,270587,21,1195,0.7954545454545454,0.4396906344055162
20210626,2316,274098,7772,,,,,,,,2292,272879,24,1219,1.0362694300518134,0.44473144641697493
20210627,2524,276622,7775,,,,,,,,2511,275390,13,1232,0.5150554675118859,0.4453731084295537
20210628,3951,280573,7778,,,,,,,,3922,279312,29,1261,0.7339913945836497,0.44943740131801707
20210629,3903,284476,7781,,,,,,,,3873,283185,30,1291,0.7686395080707148,0.4538168421940691
20210630,3948,288424,7783,,,,,,,,3907,287092,41,1332,1.038500506585613,0.4618200981887776
20210701,3463,291887,7785,,,,,,,,3429,290521,34,1366,0.9818076812012706,0.46798932463590365
20210702,3098,294985,7787,,,,,,,,3079,293600,19,1385,0.6132989025177534,0.4695153990880892
20210703,2526,297511,7791,,,,,,,,2509,296109,17,1402,0.6730007917656373,0.4712430800877951
20210704,2426,299937,7797,,,,,,,,2407,298516,19,1421,0.7831821929101401,0.4737661575597542
20210705,3410,303347,7802,,,,,,,,3379,301895,31,1452,0.9090909090909091,0.4786597526924611
20210706,3106,306453,7815,,,,,,,,3090,304985,16,1468,0.51513200257566,0.4790294107089831
20210707,2921,309374,7820,,,,,,,,2896,307881,25,1493,0.8558712769599452,0.4825874184643829
20210708,2749,312123,7832,,,,,,,,2729,310610,20,1513,0.7275372862859222,0.48474479612204163
20210709,2398,314521,7839,,,,,,,,2382,312992,16,1529,0.6672226855713094,0.4861360608671599
20210710,1824,316345,7846,,,,,,,,1812,314804,12,1541,0.6578947368421053,0.4871263968136054
20210711,1894,318239,7852,,,,,,,,1881,316685,13,1554,0.6863780359028511,0.48831224331398726
20210712,2595,320834,7859,,,,,,,,2577,319262,18,1572,0.6936416184971098,0.4899730078482954
20210713,2459,323293,7869,,,,,,,,2445,321707,14,1586,0.5693371289141927,0.4905766595626877
20210714,2214,325507,7877,,,,,,,,2193,323900,21,1607,0.948509485094851,0.4936913799088806
20210715,1976,327483,7884,,,,,,,,1963,325863,13,1620,0.6578947368421053,0.49468216670789017
20210716,1764,329247,7889,,,,,,,,1749,327612,15,1635,0.8503401360544217,0.4965876682247674
20210717,1406,330653,7896,,,,,,,,1400,329012,6,1641,0.4267425320056899,0.49629067330403775
20210718,1393,332046,7906,,,,,,,,1385,330397,8,1649,0.574300071787509,0.4966179384784036
20210719,1921,333967,7915,,,,,,,,1908,332305,13,1662,0.676730869338886,0.49765395982237765
20210720,1613,335580,7921,,,,,,,,1598,333903,15,1677,0.9299442033477991,0.4997318076166637
20210721,1582,337162,7929,,,,,,,,1573,335476,9,1686,0.5689001264222503,0.5000563527325144
20210722,1393,338555,7938,,,,,,,,1378,336854,15,1701,1.0768126346015794,0.502429442778869
20210723,1285,339840,7946,,,,,,,,1277,338131,8,1709,0.622568093385214,0.5028837099811676
20210724,958,340798,7949,,,,,,,,954,339085,4,1713,0.4175365344467641,0.5026437948579511
20210725,950,341748,7954,,,,,,,,942,340027,8,1721,0.8421052631578947,0.5035874386975198
20210726,1383,343131,7961,,,,,,,,1372,341399,11,1732,0.7953723788864787,0.5047634868315599
20210727,1370,344501,7969,,,,,,,,1353,342752,17,1749,1.2408759124087592,0.5076908339888708
20210728,1297,345798,7978,,,,,,,,1286,344038,11,1760,0.8481110254433307,0.5089676632022163
20210729,1183,346981,7984,,,,,,,,1171,345209,12,1772,1.0143702451394758,0.5106907871036166
20210730,1037,348018,7991,,,,,,,,1034,346243,3,1775,0.2892960462873674,0.5100310903459017
20210731,771,348789,7997,,,,,,,,769,347012,2,1777,0.2594033722438392,0.5094770763986249
20210801,878,349667,8007,,,,,,,,873,347885,5,1782,0.5694760820045558,0.5096277315274247
20210802,1331,350998,8014,,,,,,,,1322,349207,9,1791,0.67618332081142,0.51025931771691
20210803,1381,352379,8017,,,,,,,,1366,350573,15,1806,1.0861694424330195,0.5125163531311457
20210804,1307,353686,8023,,,,,,,,1294,351867,13,1819,0.9946442234123948,0.5142979931351538
20210805,1344,355030,8030,,,,,,,,1329,353196,15,1834,1.1160714285714286,0.516576063994592
20210806,1266,356296,8037,,,,,,,,1256,354452,10,1844,0.7898894154818326,0.5175472079394661
20210807,947,357243,8043,,,,,,,,941,355393,6,1850,0.6335797254487856,0.5178547935158981
20210808,1053,358296,8049,,,,,,,,1042,356435,11,1861,1.0446343779677112,0.5194029517493916
20210809,1505,359801,8055,,,,,,,,1488,357923,17,1878,1.1295681063122924,0.5219551918977434
20210810,1534,361335,8060,,,,,,,,1518,359441,16,1894,1.0430247718383312,0.5241673239514578
20210811,1588,362923,8063,,,,,,,,1567,361008,21,1915,1.3224181360201512,0.5276601372742978
20210812,1405,364328,8067,,,,,,,,1391,362399,14,1929,0.99644128113879,0.5294679519553809
20210813,1534,365862,8077,,,,,,,,1523,363922,11,1940,0.7170795306388527,0.5302545768623143
20210814,1488,367350,8083,,,,,,,,1472,365394,16,1956,1.075268817204301,0.532462229481421
20210815,1637,368987,8089,,,,,,,,1627,367021,10,1966,0.6108735491753207,0.5328100990007778
20210816,2764,371751,8092,,,,,,,,2746,369767,18,1984,0.6512301013024602,0.5336905616931763
20210817,3401,375152,8096,,,,,,,,3362,373129,39,2023,1.1467215524845633,0.5392480914402695
20210818,3740,378892,8103,,,,,,,,3704,376833,36,2059,0.9625668449197861,0.5434266228899001
20210819,3745,382637,8110,,,,,,,,3711,380544,34,2093,0.9078771695594126,0.5469936258124541
20210820,3454,386091,8118,,,,,,,,3421,383965,33,2126,0.9554140127388535,0.5506473862379594
20210821,3058,389149,8123,,,,,,,,3030,386995,28,2154,0.9156311314584696,0.5535154914955454
20210822,3671,392820,8127,,,,,,,,3646,390641,25,2179,0.681013347861618,0.5547069904790999
20210823,5562,398382,8135,,,,,,,,5518,396159,44,2223,0.7910823444804027,0.5580071388767565
20210824,5656,404038,8139,,,,,,,,5597,401756,59,2282,1.0431400282885432,0.5647983605502452
20210825,6893,410931,8145,,,,,,,,6824,408580,69,2351,1.001015522994342,0.5721155133100204
20210826,7291,418222,8150,,,,,,,,7223,415803,68,2419,0.9326567000411466,0.5784009449526807
20210827,6076,424298,8161,,,,,,,,6020,421823,56,2475,0.9216589861751152,0.583316442688865
20210828,4781,429079,8169,,,,,,,,4736,426559,45,2520,0.9412256850031374,0.5873044357798913
20210829,4468,433547,8177,,,,,,,,4431,430990,37,2557,0.8281110116383169,0.5897861131549751
20210830,6590,440137,8183,,,,,,,,6519,437509,71,2628,1.077389984825493,0.5970868161504259
20210831,7031,447168,8194,,,,,,,,6957,444466,74,2702,1.052481866021903,0.6042471733218835
20210901,7565,454733,8202,,,,,,,,7491,451957,74,2776,0.9781890284203569,0.6104681208533359
20210902,7622,462355,8213,,,,,,,,7526,459483,96,2872,1.2595119391235896,0.6211677174465509
20210903,6180,468535,8224,,,,,,,,6130,465613,50,2922,0.8090614886731392,0.6236460456529395
20210904,5030,473565,8234,,,,,,,,4986,470599,44,2966,0.8747514910536779,0.6263131777052781
20210905,4939,478504,8250,,,,,,,,4900,475499,39,3005,0.7896335290544645,0.6279989299984953
20210906,7136,485640,8260,,,,,,,,7086,482585,50,3055,0.7006726457399103,0.6290667984515279
20210907,6727,492367,8278,,,,,,,,6658,489243,69,3124,1.0257172588077894,0.6344860642569465
20210908,6258,498625,8288,,,,,,,,6209,495452,49,3173,0.7829977628635347,0.6363499623965906
20210909,5561,504186,8306,,,,,,,,5516,500968,45,3218,0.8092069771623809,0.6382565164443281
20210910,4786,508972,8331,,,,,,,,4757,505725,29,3247,0.6059339740910991,0.6379525789237915
20210911,3630,512602,8351,,,,,,,,3616,509341,14,3261,0.3856749311294766,0.6361660703625815
20210912,3374,515976,8373,,,,,,,,3353,512694,21,3282,0.6224066390041494,0.6360760965626309
20210913,5096,521072,8394,,,,,,,,5053,517747,43,3325,0.8437990580847724,0.6381075935763196
20210914,4785,525857,8414,,,,,,,,4745,522492,40,3365,0.8359456635318704,0.6399078076359163
20210915,4079,529936,8437,,,,,,,,4050,526542,29,3394,0.7109585682765384,0.640454696416171
20210916,3575,533511,8453,,,,,,,,3556,530098,19,3413,0.5314685314685315,0.6397243918119776
20210917,3378,536889,8477,,,,,,,,3353,533451,25,3438,0.7400828892835998,0.6403558277409297
20210918,2615,539504,8498,,,,,,,,2604,536055,11,3449,0.42065009560229444,0.6392909042379668
20210919,2800,542304,8525,,,,,,,,2781,538836,19,3468,0.6785714285714286,0.6394937157018942
